date,year,region,age_group,synthetic_cases,annual_region_age_cases
2024-11-11,2024,North East,under_1,0.14354066985645933,15.0
2024-11-18,2024,North East,under_1,0.14866712235133286,15.0
2024-11-25,2024,North East,under_1,0.14866712235133286,15.0
2024-12-02,2024,North East,under_1,0.16917293233082706,15.0
2024-12-09,2024,North East,under_1,0.13328776486671223,15.0
2024-12-16,2024,North East,under_1,0.11278195488721804,15.0
2024-12-23,2024,North East,under_1,0.08202323991797676,15.0
2024-12-30,2024,North East,under_1,0.11278195488721804,15.0
2024-01-01,2024,North West,11_to_14,0.1264524948735475,5.0
2024-01-08,2024,North West,11_to_14,0.11107313738892687,5.0
2024-01-15,2024,North West,11_to_14,0.09056732740943267,5.0
2024-01-22,2024,North West,11_to_14,0.11107313738892687,5.0
2024-01-29,2024,North West,11_to_14,0.11961722488038277,5.0
2024-02-05,2024,North West,11_to_14,0.11961722488038277,5.0
2024-02-12,2024,North West,11_to_14,0.12132604237867396,5.0
2024-02-19,2024,North West,11_to_14,0.09911141490088858,5.0
2024-02-26,2024,North West,11_to_14,0.13328776486671223,5.0
2024-03-04,2024,North West,11_to_14,0.09911141490088858,5.0
2024-03-11,2024,North West,11_to_14,0.15037593984962405,5.0
2024-03-18,2024,North West,11_to_14,0.13157894736842105,5.0
2024-03-25,2024,North West,11_to_14,0.12303485987696514,5.0
2024-04-01,2024,North West,11_to_14,0.15379357484620643,5.0
2024-04-08,2024,North West,11_to_14,0.18113465481886534,5.0
2024-04-15,2024,North West,11_to_14,0.14354066985645933,5.0
2024-04-22,2024,North West,11_to_14,0.14012303485987695,5.0
2024-04-29,2024,North West,11_to_14,0.1384142173615858,5.0
2024-05-06,2024,North West,11_to_14,0.14866712235133286,5.0
2024-05-13,2024,North West,11_to_14,0.17771701982228297,5.0
2024-05-20,2024,North West,11_to_14,0.1657552973342447,5.0
2024-05-27,2024,North West,11_to_14,0.12132604237867396,5.0
2024-06-03,2024,North West,11_to_14,0.13157894736842105,5.0
2024-06-10,2024,North West,11_to_14,0.09911141490088858,5.0
2024-06-17,2024,North West,11_to_14,0.1367053998632946,5.0
2024-06-24,2024,North West,11_to_14,0.12474367737525632,5.0
2024-07-01,2024,North West,11_to_14,0.13157894736842105,5.0
2024-07-08,2024,North West,11_to_14,0.14866712235133286,5.0
2024-07-15,2024,North West,11_to_14,0.14354066985645933,5.0
2024-07-22,2024,North West,11_to_14,0.10252904989747096,5.0
2024-07-29,2024,North West,11_to_14,0.11449077238550923,5.0
2024-08-05,2024,North West,11_to_14,0.08885850991114148,5.0
2024-08-12,2024,North West,11_to_14,0.0683526999316473,5.0
2024-08-19,2024,North West,11_to_14,0.05468215994531784,5.0
2024-08-26,2024,North West,11_to_14,0.0393028024606972,5.0
2024-09-02,2024,North West,11_to_14,0.04784688995215311,5.0
2024-09-09,2024,North West,11_to_14,0.0393028024606972,5.0
2024-09-16,2024,North West,11_to_14,0.0393028024606972,5.0
2024-09-23,2024,North West,11_to_14,0.023923444976076555,5.0
2024-09-30,2024,North West,11_to_14,0.029049897470950103,5.0
2024-10-07,2024,North West,11_to_14,0.023923444976076555,5.0
2024-10-14,2024,North West,11_to_14,0.02050580997949419,5.0
2024-10-21,2024,North West,11_to_14,0.04613807245386193,5.0
2024-10-28,2024,North West,11_to_14,0.030758714969241284,5.0
2024-11-04,2024,North West,11_to_14,0.05809979494190021,5.0
2024-11-11,2024,North West,11_to_14,0.04784688995215311,5.0
2024-11-18,2024,North West,11_to_14,0.04955570745044429,5.0
2024-11-25,2024,North West,11_to_14,0.04955570745044429,5.0
2024-12-02,2024,North West,11_to_14,0.05639097744360902,5.0
2024-12-09,2024,North West,11_to_14,0.04442925495557074,5.0
2024-12-16,2024,North West,11_to_14,0.03759398496240601,5.0
2024-12-23,2024,North West,11_to_14,0.02734107997265892,5.0
2024-12-30,2024,North West,11_to_14,0.03759398496240601,5.0
2024-01-01,2024,North West,15_to_24,0.303485987696514,12.0
2024-01-08,2024,North West,15_to_24,0.26657552973342447,12.0
2024-01-15,2024,North West,15_to_24,0.21736158578263842,12.0
2024-01-22,2024,North West,15_to_24,0.26657552973342447,12.0
2024-01-29,2024,North West,15_to_24,0.28708133971291866,12.0
2024-02-05,2024,North West,15_to_24,0.28708133971291866,12.0
2024-02-12,2024,North West,15_to_24,0.2911825017088175,12.0
2024-02-19,2024,North West,15_to_24,0.23786739576213262,12.0
2024-02-26,2024,North West,15_to_24,0.3198906356801094,12.0
2024-03-04,2024,North West,15_to_24,0.23786739576213262,12.0
2024-03-11,2024,North West,15_to_24,0.3609022556390977,12.0
2024-03-18,2024,North West,15_to_24,0.3157894736842105,12.0
2024-03-25,2024,North West,15_to_24,0.2952836637047163,12.0
2024-04-01,2024,North West,15_to_24,0.36910457963089544,12.0
2024-04-08,2024,North West,15_to_24,0.43472317156527684,12.0
2024-04-15,2024,North West,15_to_24,0.3444976076555024,12.0
2024-04-22,2024,North West,15_to_24,0.3362952836637047,12.0
2024-04-29,2024,North West,15_to_24,0.3321941216678059,12.0
2024-05-06,2024,North West,15_to_24,0.3568010936431989,12.0
2024-05-13,2024,North West,15_to_24,0.42652084757347913,12.0
2024-05-20,2024,North West,15_to_24,0.3978127136021873,12.0
2024-05-27,2024,North West,15_to_24,0.2911825017088175,12.0
2024-06-03,2024,North West,15_to_24,0.3157894736842105,12.0
2024-06-10,2024,North West,15_to_24,0.23786739576213262,12.0
2024-06-17,2024,North West,15_to_24,0.32809295967190705,12.0
2024-06-24,2024,North West,15_to_24,0.2993848257006152,12.0
2024-07-01,2024,North West,15_to_24,0.3157894736842105,12.0
2024-07-08,2024,North West,15_to_24,0.3568010936431989,12.0
2024-07-15,2024,North West,15_to_24,0.3444976076555024,12.0
2024-07-22,2024,North West,15_to_24,0.24606971975393027,12.0
2024-07-29,2024,North West,15_to_24,0.2747778537252221,12.0
2024-08-05,2024,North West,15_to_24,0.21326042378673957,12.0
2024-08-12,2024,North West,15_to_24,0.16404647983595352,12.0
2024-08-19,2024,North West,15_to_24,0.13123718386876282,12.0
2024-08-26,2024,North West,15_to_24,0.09432672590567327,12.0
2024-09-02,2024,North West,15_to_24,0.11483253588516747,12.0
2024-09-09,2024,North West,15_to_24,0.09432672590567327,12.0
2024-09-16,2024,North West,15_to_24,0.09432672590567327,12.0
2024-09-23,2024,North West,15_to_24,0.05741626794258373,12.0
2024-09-30,2024,North West,15_to_24,0.06971975393028025,12.0
2024-10-07,2024,North West,15_to_24,0.05741626794258373,12.0
2024-10-14,2024,North West,15_to_24,0.04921394395078606,12.0
2024-10-21,2024,North West,15_to_24,0.11073137388926863,12.0
2024-10-28,2024,North West,15_to_24,0.07382091592617908,12.0
2024-11-04,2024,North West,15_to_24,0.1394395078605605,12.0
2024-11-11,2024,North West,15_to_24,0.11483253588516747,12.0
2024-11-18,2024,North West,15_to_24,0.11893369788106631,12.0
2024-11-25,2024,North West,15_to_24,0.11893369788106631,12.0
2024-12-02,2024,North West,15_to_24,0.13533834586466165,12.0
2024-12-09,2024,North West,15_to_24,0.10663021189336978,12.0
2024-12-16,2024,North West,15_to_24,0.09022556390977443,12.0
2024-12-23,2024,North West,15_to_24,0.06561859193438141,12.0
2024-12-30,2024,North West,15_to_24,0.09022556390977443,12.0
2024-01-01,2024,North West,1_to_4,0.5816814764183186,23.0
2024-01-08,2024,North West,1_to_4,0.5109364319890636,23.0
2024-01-15,2024,North West,1_to_4,0.4166097060833903,23.0
2024-01-22,2024,North West,1_to_4,0.5109364319890636,23.0
2024-01-29,2024,North West,1_to_4,0.5502392344497608,23.0
2024-02-05,2024,North West,1_to_4,0.5502392344497608,23.0
2024-02-12,2024,North West,1_to_4,0.5580997949419002,23.0
2024-02-19,2024,North West,1_to_4,0.4559125085440875,23.0
2024-02-26,2024,North West,1_to_4,0.6131237183868763,23.0
2024-03-04,2024,North West,1_to_4,0.4559125085440875,23.0
2024-03-11,2024,North West,1_to_4,0.6917293233082706,23.0
2024-03-18,2024,North West,1_to_4,0.6052631578947368,23.0
2024-03-25,2024,North West,1_to_4,0.5659603554340397,23.0
2024-04-01,2024,North West,1_to_4,0.7074504442925496,23.0
2024-04-08,2024,North West,1_to_4,0.8332194121667806,23.0
2024-04-15,2024,North West,1_to_4,0.6602870813397129,23.0
2024-04-22,2024,North West,1_to_4,0.644565960355434,23.0
2024-04-29,2024,North West,1_to_4,0.6367053998632946,23.0
2024-05-06,2024,North West,1_to_4,0.6838687628161313,23.0
2024-05-13,2024,North West,1_to_4,0.8174982911825017,23.0
2024-05-20,2024,North West,1_to_4,0.7624743677375256,23.0
2024-05-27,2024,North West,1_to_4,0.5580997949419002,23.0
2024-06-03,2024,North West,1_to_4,0.6052631578947368,23.0
2024-06-10,2024,North West,1_to_4,0.4559125085440875,23.0
2024-06-17,2024,North West,1_to_4,0.6288448393711552,23.0
2024-06-24,2024,North West,1_to_4,0.5738209159261791,23.0
2024-07-01,2024,North West,1_to_4,0.6052631578947368,23.0
2024-07-08,2024,North West,1_to_4,0.6838687628161313,23.0
2024-07-15,2024,North West,1_to_4,0.6602870813397129,23.0
2024-07-22,2024,North West,1_to_4,0.47163362952836635,23.0
2024-07-29,2024,North West,1_to_4,0.5266575529733425,23.0
2024-08-05,2024,North West,1_to_4,0.40874914559125086,23.0
2024-08-12,2024,North West,1_to_4,0.3144224196855776,23.0
2024-08-19,2024,North West,1_to_4,0.25153793574846206,23.0
2024-08-26,2024,North West,1_to_4,0.18079289131920712,23.0
2024-09-02,2024,North West,1_to_4,0.22009569377990432,23.0
2024-09-09,2024,North West,1_to_4,0.18079289131920712,23.0
2024-09-16,2024,North West,1_to_4,0.18079289131920712,23.0
2024-09-23,2024,North West,1_to_4,0.11004784688995216,23.0
2024-09-30,2024,North West,1_to_4,0.13362952836637046,23.0
2024-10-07,2024,North West,1_to_4,0.11004784688995216,23.0
2024-10-14,2024,North West,1_to_4,0.09432672590567327,23.0
2024-10-21,2024,North West,1_to_4,0.21223513328776486,23.0
2024-10-28,2024,North West,1_to_4,0.14149008885850992,23.0
2024-11-04,2024,North West,1_to_4,0.2672590567327409,23.0
2024-11-11,2024,North West,1_to_4,0.22009569377990432,23.0
2024-11-18,2024,North West,1_to_4,0.22795625427204375,23.0
2024-11-25,2024,North West,1_to_4,0.22795625427204375,23.0
2024-12-02,2024,North West,1_to_4,0.2593984962406015,23.0
2024-12-09,2024,North West,1_to_4,0.20437457279562543,23.0
2024-12-16,2024,North West,1_to_4,0.17293233082706766,23.0
2024-12-23,2024,North West,1_to_4,0.12576896787423103,23.0
2024-12-30,2024,North West,1_to_4,0.17293233082706766,23.0
2024-01-01,2024,North West,25_to_34,0.4299384825700615,17.0
2024-01-08,2024,North West,25_to_34,0.37764866712235134,17.0
2024-01-15,2024,North West,25_to_34,0.3079289131920711,17.0
2024-01-22,2024,North West,25_to_34,0.37764866712235134,17.0
2024-01-29,2024,North West,25_to_34,0.40669856459330145,17.0
2024-02-05,2024,North West,25_to_34,0.40669856459330145,17.0
2024-02-12,2024,North West,25_to_34,0.41250854408749144,17.0
2024-02-19,2024,North West,25_to_34,0.3369788106630212,17.0
2024-02-26,2024,North West,25_to_34,0.4531784005468216,17.0
2024-03-04,2024,North West,25_to_34,0.3369788106630212,17.0
2024-03-11,2024,North West,25_to_34,0.5112781954887218,17.0
2024-03-18,2024,North West,25_to_34,0.4473684210526316,17.0
2024-03-25,2024,North West,25_to_34,0.4183185235816815,17.0
2024-04-01,2024,North West,25_to_34,0.5228981544771019,17.0
2024-04-08,2024,North West,25_to_34,0.6158578263841422,17.0
2024-04-15,2024,North West,25_to_34,0.4880382775119617,17.0
2024-04-22,2024,North West,25_to_34,0.4764183185235817,17.0
2024-04-29,2024,North West,25_to_34,0.47060833902939164,17.0
2024-05-06,2024,North West,25_to_34,0.5054682159945317,17.0
2024-05-13,2024,North West,25_to_34,0.6042378673957621,17.0
2024-05-20,2024,North West,25_to_34,0.5635680109364319,17.0
2024-05-27,2024,North West,25_to_34,0.41250854408749144,17.0
2024-06-03,2024,North West,25_to_34,0.4473684210526316,17.0
2024-06-10,2024,North West,25_to_34,0.3369788106630212,17.0
2024-06-17,2024,North West,25_to_34,0.46479835953520166,17.0
2024-06-24,2024,North West,25_to_34,0.4241285030758715,17.0
2024-07-01,2024,North West,25_to_34,0.4473684210526316,17.0
2024-07-08,2024,North West,25_to_34,0.5054682159945317,17.0
2024-07-15,2024,North West,25_to_34,0.4880382775119617,17.0
2024-07-22,2024,North West,25_to_34,0.34859876965140124,17.0
2024-07-29,2024,North West,25_to_34,0.3892686261107314,17.0
2024-08-05,2024,North West,25_to_34,0.30211893369788106,17.0
2024-08-12,2024,North West,25_to_34,0.23239917976760083,17.0
2024-08-19,2024,North West,25_to_34,0.18591934381408065,17.0
2024-08-26,2024,North West,25_to_34,0.13362952836637046,17.0
2024-09-02,2024,North West,25_to_34,0.16267942583732056,17.0
2024-09-09,2024,North West,25_to_34,0.13362952836637046,17.0
2024-09-16,2024,North West,25_to_34,0.13362952836637046,17.0
2024-09-23,2024,North West,25_to_34,0.08133971291866028,17.0
2024-09-30,2024,North West,25_to_34,0.09876965140123035,17.0
2024-10-07,2024,North West,25_to_34,0.08133971291866028,17.0
2024-10-14,2024,North West,25_to_34,0.06971975393028025,17.0
2024-10-21,2024,North West,25_to_34,0.15686944634313055,17.0
2024-10-28,2024,North West,25_to_34,0.10457963089542037,17.0
2024-11-04,2024,North West,25_to_34,0.1975393028024607,17.0
2024-11-11,2024,North West,25_to_34,0.16267942583732056,17.0
2024-11-18,2024,North West,25_to_34,0.1684894053315106,17.0
2024-11-25,2024,North West,25_to_34,0.1684894053315106,17.0
2024-12-02,2024,North West,25_to_34,0.19172932330827067,17.0
2024-12-09,2024,North West,25_to_34,0.15105946684894053,17.0
2024-12-16,2024,North West,25_to_34,0.12781954887218044,17.0
2024-12-23,2024,North West,25_to_34,0.09295967190704033,17.0
2024-12-30,2024,North West,25_to_34,0.12781954887218044,17.0
2024-01-01,2024,North West,35_and_over,0.45522898154477104,18.0
2024-01-08,2024,North West,35_and_over,0.3998632946001367,18.0
2024-01-15,2024,North West,35_and_over,0.32604237867395763,18.0
2024-01-22,2024,North West,35_and_over,0.3998632946001367,18.0
2024-01-29,2024,North West,35_and_over,0.430622009569378,18.0
2024-02-05,2024,North West,35_and_over,0.430622009569378,18.0
2024-02-12,2024,North West,35_and_over,0.43677375256322626,18.0
2024-02-19,2024,North West,35_and_over,0.3568010936431989,18.0
2024-02-26,2024,North West,35_and_over,0.47983595352016406,18.0
2024-03-04,2024,North West,35_and_over,0.3568010936431989,18.0
2024-03-11,2024,North West,35_and_over,0.5413533834586466,18.0
2024-03-18,2024,North West,35_and_over,0.47368421052631576,18.0
2024-03-25,2024,North West,35_and_over,0.4429254955570745,18.0
2024-04-01,2024,North West,35_and_over,0.5536568694463432,18.0
2024-04-08,2024,North West,35_and_over,0.6520847573479153,18.0
2024-04-15,2024,North West,35_and_over,0.5167464114832536,18.0
2024-04-22,2024,North West,35_and_over,0.504442925495557,18.0
2024-04-29,2024,North West,35_and_over,0.49829118250170884,18.0
2024-05-06,2024,North West,35_and_over,0.5352016404647983,18.0
2024-05-13,2024,North West,35_and_over,0.6397812713602188,18.0
2024-05-20,2024,North West,35_and_over,0.596719070403281,18.0
2024-05-27,2024,North West,35_and_over,0.43677375256322626,18.0
2024-06-03,2024,North West,35_and_over,0.47368421052631576,18.0
2024-06-10,2024,North West,35_and_over,0.3568010936431989,18.0
2024-06-17,2024,North West,35_and_over,0.49213943950786054,18.0
2024-06-24,2024,North West,35_and_over,0.44907723855092274,18.0
2024-07-01,2024,North West,35_and_over,0.47368421052631576,18.0
2024-07-08,2024,North West,35_and_over,0.5352016404647983,18.0
2024-07-15,2024,North West,35_and_over,0.5167464114832536,18.0
2024-07-22,2024,North West,35_and_over,0.36910457963089544,18.0
2024-07-29,2024,North West,35_and_over,0.41216678058783324,18.0
2024-08-05,2024,North West,35_and_over,0.3198906356801094,18.0
2024-08-12,2024,North West,35_and_over,0.24606971975393027,18.0
2024-08-19,2024,North West,35_and_over,0.19685577580314423,18.0
2024-08-26,2024,North West,35_and_over,0.14149008885850992,18.0
2024-09-02,2024,North West,35_and_over,0.1722488038277512,18.0
2024-09-09,2024,North West,35_and_over,0.14149008885850992,18.0
2024-09-16,2024,North West,35_and_over,0.14149008885850992,18.0
2024-09-23,2024,North West,35_and_over,0.0861244019138756,18.0
2024-09-30,2024,North West,35_and_over,0.10457963089542037,18.0
2024-10-07,2024,North West,35_and_over,0.0861244019138756,18.0
2024-10-14,2024,North West,35_and_over,0.07382091592617908,18.0
2024-10-21,2024,North West,35_and_over,0.16609706083390294,18.0
2024-10-28,2024,North West,35_and_over,0.11073137388926863,18.0
2024-11-04,2024,North West,35_and_over,0.20915926179084074,18.0
2024-11-11,2024,North West,35_and_over,0.1722488038277512,18.0
2024-11-18,2024,North West,35_and_over,0.17840054682159945,18.0
2024-11-25,2024,North West,35_and_over,0.17840054682159945,18.0
2024-12-02,2024,North West,35_and_over,0.20300751879699247,18.0
2024-12-09,2024,North West,35_and_over,0.1599453178400547,18.0
2024-12-16,2024,North West,35_and_over,0.13533834586466165,18.0
2024-12-23,2024,North West,35_and_over,0.09842788790157211,18.0
2024-12-30,2024,North West,35_and_over,0.13533834586466165,18.0
2024-01-01,2024,North West,5_to_10,0.3287764866712235,13.0
2024-01-08,2024,North West,5_to_10,0.2887901572112098,13.0
2024-01-15,2024,North West,5_to_10,0.23547505126452495,13.0
2024-01-22,2024,North West,5_to_10,0.2887901572112098,13.0
2024-01-29,2024,North West,5_to_10,0.31100478468899523,13.0
2024-02-05,2024,North West,5_to_10,0.31100478468899523,13.0
2024-02-12,2024,North West,5_to_10,0.3154477101845523,13.0
2024-02-19,2024,North West,5_to_10,0.2576896787423103,13.0
2024-02-26,2024,North West,5_to_10,0.3465481886534518,13.0
2024-03-04,2024,North West,5_to_10,0.2576896787423103,13.0
2024-03-11,2024,North West,5_to_10,0.39097744360902253,13.0
2024-03-18,2024,North West,5_to_10,0.34210526315789475,13.0
2024-03-25,2024,North West,5_to_10,0.3198906356801094,13.0
2024-04-01,2024,North West,5_to_10,0.3998632946001367,13.0
2024-04-08,2024,North West,5_to_10,0.4709501025290499,13.0
2024-04-15,2024,North West,5_to_10,0.37320574162679426,13.0
2024-04-22,2024,North West,5_to_10,0.3643198906356801,13.0
2024-04-29,2024,North West,5_to_10,0.359876965140123,13.0
2024-05-06,2024,North West,5_to_10,0.3865345181134655,13.0
2024-05-13,2024,North West,5_to_10,0.46206425153793573,13.0
2024-05-20,2024,North West,5_to_10,0.4309637730690362,13.0
2024-05-27,2024,North West,5_to_10,0.3154477101845523,13.0
2024-06-03,2024,North West,5_to_10,0.34210526315789475,13.0
2024-06-10,2024,North West,5_to_10,0.2576896787423103,13.0
2024-06-17,2024,North West,5_to_10,0.35543403964456594,13.0
2024-06-24,2024,North West,5_to_10,0.3243335611756664,13.0
2024-07-01,2024,North West,5_to_10,0.34210526315789475,13.0
2024-07-08,2024,North West,5_to_10,0.3865345181134655,13.0
2024-07-15,2024,North West,5_to_10,0.37320574162679426,13.0
2024-07-22,2024,North West,5_to_10,0.26657552973342447,13.0
2024-07-29,2024,North West,5_to_10,0.297676008202324,13.0
2024-08-05,2024,North West,5_to_10,0.23103212576896787,13.0
2024-08-12,2024,North West,5_to_10,0.17771701982228297,13.0
2024-08-19,2024,North West,5_to_10,0.1421736158578264,13.0
2024-08-26,2024,North West,5_to_10,0.10218728639781272,13.0
